entry_threshold,exit_threshold,min_hold_bars,stop_atr_mult,trail_atr_mult,allow_short,start,end,bars,initial_equity,final_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,calmar,trades,win_rate_pct,profit_factor,expectancy_pct,avg_win_pct,avg_loss_pct,avg_bars_held,long_trades,short_trades,exposure_pct,buy_hold_return_pct
70.0,0.0,12,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9154.26106469176,-8.457389353082402,-4.329348003504673,-27.74801072309897,-0.08827421293386223,-0.07616458525984525,-0.15602372532963907,692,46.96531791907515,1.008659592714522,-0.3013689155504641,1.4084880808294054,-1.815547454578959,12.789017341040463,692,0,50.60034305317324,555.8986877561996
60.0,0.0,12,4.0,0.0,True,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,8831.607170846974,-11.683928291530265,-6.0333825628984155,-36.46270799059366,-0.0888197120934611,-0.08723873517149222,-0.16546721007268184,931,45.86466165413534,1.0097610380516613,-0.30174004733917514,1.4633286506073369,-1.7971454719883035,13.34156820622986,545,386,71.01772441395083,555.8986877561996
80.0,80.0,12,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9058.972215897658,-9.410277841023419,-4.829433748872825,-34.754641649361076,-0.09589265344283597,-0.06646951966883512,-0.1389579497782452,488,48.5655737704918,0.9895782044943133,-0.26706788532883124,1.4953319503780431,-1.9311665349803422,12.961065573770492,488,0,36.16352201257862,555.8986877561996
60.0,60.0,4,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9537.46720747092,-4.625327925290801,-2.3440093504560444,-19.25821967414123,-0.0969500452391371,-0.083288212741891,-0.12171474778654841,999,49.049049049049046,1.0468237176026907,-0.04650791882181932,1.0851727188993736,-1.135945074977781,6.726726726726727,999,0,38.42195540308748,555.8986877561996
80.0,95.0,4,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9422.97447105885,-5.770255289411508,-2.9329412771529118,-22.877241686101733,-0.10144601799686438,-0.06937314328702483,-0.128203448536137,612,51.30718954248366,1.0206989675852864,-0.017816459277289993,1.3093656001211806,-1.4162566158246719,7.493464052287582,612,0,26.220697541452257,555.8986877561996
70.0,60.0,12,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,8991.087147335269,-10.089128526647306,-5.187304986814523,-29.764138594466505,-0.10649076534946726,-0.08959309466434733,-0.17428036663486382,707,45.96888260254597,1.0026698479673821,-0.325501497269059,1.4581665941701287,-1.8430201614516142,12.466760961810467,707,0,50.39451114922813,555.8986877561996
60.0,80.0,12,2.5,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,8935.256258426802,-10.647437415731986,-5.482641903227159,-28.698168765445242,-0.1193210317383749,-0.10205693813656647,-0.19104500876127933,725,45.93103448275862,1.0010951363909344,-0.33050900086027424,1.519732457211212,-1.9022702394771236,12.383448275862069,725,0,51.33218982275586,555.8986877561996
60.0,95.0,1,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9481.02593204839,-5.189740679516108,-2.633890380542603,-18.39968372477373,-0.12152936874990188,-0.1036837066368563,-0.1431486768979771,1149,50.391644908616186,1.0514271896775658,-0.0037742902812104677,0.9766444056303029,-0.9996732813913265,5.128807658833768,1149,0,33.693539165237276,555.8986877561996
80.0,0.0,4,4.0,0.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9484.361767459124,-5.156382325408759,-2.6167337000302604,-15.931692714606417,-0.12628246543249144,-0.08368739890666256,-0.16424706067994893,634,48.738170347003155,1.0334689016674983,-0.03166329884491424,1.082346636182317,-1.0908296678400358,6.514195583596215,634,0,23.61349342481418,555.8986877561996
80.0,95.0,4,4.0,3.0,False,2020-01-01 00:00:00,2021-12-31 00:00:00,17490,10000.0,9301.058580333833,-6.98941419666167,-3.56399691741921,-23.362858125794883,-0.13414494753120157,-0.09234689206623609,-0.1525496965409471,606,51.65016501650165,1.0116122932146514,-0.02302023736923481,1.3072199147531682,-1.444061765063133,7.633663366336633,606,0,26.449399656946827,555.8986877561996
