signal_time,entry_time,direction,signal_source,entry_price,initial_stop,target,exit_price,exit_time,exit_reason,ret_pct,r_multiple,equity
2021-02-04 08:00:00+00:00,2021-02-04 09:00:00+00:00,long,whale_long,37339.11,35810.9,40395.53,37577.574,2021-02-04 10:00:00+00:00,staircase-lock,0.004986440383822744,0.12183485646606146,1.2736993140262107
2021-02-05 13:00:00+00:00,2021-02-05 14:00:00+00:00,long,breakout_long,38272.33,36570.0,41676.990000000005,38740.92,2021-02-06 00:00:00+00:00,time-exit,0.01084357126937381,0.24378865319884685,1.2768044484296783
2021-02-08 12:00:00+00:00,2021-02-08 13:00:00+00:00,long,both_long,42984.07,37351.0,54250.21,44840.6428,2021-02-08 14:00:00+00:00,staircase-lock,0.041792112798997375,0.31890161173214593,1.2808761983943882
2021-02-08 14:00:00+00:00,2021-02-08 15:00:00+00:00,long,whale_long,43560.93,37660.97,55360.85,44104.359,2021-02-08 16:00:00+00:00,staircase-lock,0.011075146880472909,0.08177067268252647,1.2819235794780457
2021-02-08 23:00:00+00:00,2021-02-09 00:00:00+00:00,long,whale_long,46374.86,37988.89,63146.8,47419.3802,2021-02-09 01:00:00+00:00,staircase-lock,0.021123414625941653,0.11681360605869044,1.2834210406381505
2021-02-09 01:00:00+00:00,2021-02-09 02:00:00+00:00,long,whale_long,46158.97,38440.68,61595.55,46690.897,2021-02-09 04:00:00+00:00,staircase-lock,0.010123805665507591,0.060545074362325715,1.2841980888615867
2021-02-09 06:00:00+00:00,2021-02-09 07:00:00+00:00,long,whale_long,48111.46,38844.75,66644.88,46483.67,2021-02-09 17:00:00+00:00,time-exit,-0.035233726933250484,-0.18292857378724525,1.2818489236130293
2021-02-11 13:00:00+00:00,2021-02-11 14:00:00+00:00,long,whale_long,47555.46,43800.0,55066.38,48045.545999999995,2021-02-11 15:00:00+00:00,staircase-lock,0.008905567436420526,0.11277136649038971,1.28329448216053
2021-02-14 05:00:00+00:00,2021-02-14 06:00:00+00:00,long,breakout_long,48929.18,46202.53,54382.48,49357.36400000001,2021-02-14 07:00:00+00:00,staircase-lock,0.007351096993655061,0.1319139412832623,1.2849873264902187
2021-02-16 03:00:00+00:00,2021-02-16 04:00:00+00:00,long,breakout_long,49624.02,46831.61,55208.83999999999,49960.602000000006,2021-02-16 05:00:00+00:00,staircase-lock,0.005382642760502,0.09565514089979867,1.2862164829279175
2021-02-16 12:00:00+00:00,2021-02-16 13:00:00+00:00,long,whale_long,49650.0,47003.62,54942.759999999995,49133.45,2021-02-16 23:00:00+00:00,time-exit,-0.011803826787512616,-0.22145723592227948,1.2833680634568485
2021-02-19 09:00:00+00:00,2021-02-19 10:00:00+00:00,long,breakout_long,52690.75,50710.2,56651.850000000006,53221.075,2021-02-19 15:00:00+00:00,staircase-lock,0.008664859581615293,0.2305207896796321,1.2863264936512253
2021-02-19 15:00:00+00:00,2021-02-19 16:00:00+00:00,long,breakout_long,53863.82,50710.2,60171.060000000005,54780.9674,2021-02-19 17:00:00+00:00,staircase-lock,0.01562715106355246,0.2669116925945414,1.2897598494677218
2021-02-26 07:00:00+00:00,2021-02-26 08:00:00+00:00,short,whale_short,44986.99,52041.73,30877.509999999987,47317.09,2021-02-26 18:00:00+00:00,time-exit,-0.050644363928550915,-0.32295130559171265,1.285594553194868
2021-02-28 03:00:00+00:00,2021-02-28 04:00:00+00:00,short,breakout_short,44632.7,47800.0,38298.09999999999,44304.002,2021-02-28 05:00:00+00:00,staircase-lock,0.006019149177539275,0.08482015580979287,1.28668499649797
2021-03-02 16:00:00+00:00,2021-03-02 17:00:00+00:00,short,breakout_short,47519.58,50200.0,42158.740000000005,47181.756,2021-03-02 20:00:00+00:00,staircase-lock,0.005760055679148458,0.10211661853356924,1.2879989157075726
2021-03-03 08:00:00+00:00,2021-03-03 09:00:00+00:00,long,breakout_long,50909.4,47047.6,58633.00000000001,51436.439999999995,2021-03-03 10:00:00+00:00,staircase-lock,0.008952508574055008,0.11801927598529072,1.2895190027025891
2021-03-08 23:00:00+00:00,2021-03-09 00:00:00+00:00,long,breakout_long,52375.18,49274.67,58576.200000000004,53663.0626,2021-03-09 02:00:00+00:00,staircase-lock,0.023189559405810092,0.391728247288348,1.2945704128903261
2021-03-10 13:00:00+00:00,2021-03-10 14:00:00+00:00,long,whale_long,56260.09,53005.0,62770.26999999999,56994.337,2021-03-10 17:00:00+00:00,staircase-lock,0.011650938951572943,0.20137165915535366,1.2971773108096976
2021-03-11 18:00:00+00:00,2021-03-11 19:00:00+00:00,long,whale_long,57519.86,54272.82,64013.94,57996.986000000004,2021-03-11 23:00:00+00:00,staircase-lock,0.006894978464829405,0.12214145683453306,1.2987617020748476
2021-03-15 12:00:00+00:00,2021-03-15 13:00:00+00:00,long,whale_long,56439.54,54600.0,60118.62,56986.137,2021-03-15 14:00:00+00:00,staircase-lock,0.008284646614766867,0.25418400469682584,1.3020629465806504
2021-03-17 09:00:00+00:00,2021-03-17 10:00:00+00:00,short,breakout_short,54763.59,57189.43,49911.90999999999,54187.68000000001,2021-03-17 13:00:00+00:00,staircase-lock,0.009228061581525294,0.20832444882820053,1.3047754620375105
2021-03-18 15:00:00+00:00,2021-03-18 16:00:00+00:00,long,whale_long,59533.67,57329.44,63942.12999999999,60070.340000000004,2021-03-18 17:00:00+00:00,staircase-lock,0.007614562683604232,0.2056604174700506,1.3074588686997837
2021-03-21 04:00:00+00:00,2021-03-21 05:00:00+00:00,short,breakout_short,56911.99,59880.0,50975.969999999994,55552.4416,2021-03-21 10:00:00+00:00,staircase-lock,0.02307324295463549,0.44243252964167384,1.3132434920465965
2021-03-24 08:00:00+00:00,2021-03-24 09:00:00+00:00,long,breakout_long,56280.4,53511.39,61818.420000000006,56962.51899999999,2021-03-24 13:00:00+00:00,staircase-lock,0.010720009808032517,0.2178852514075402,1.3161048559308353
2021-03-24 22:00:00+00:00,2021-03-24 23:00:00+00:00,short,whale_short,52534.03,57200.0,43202.09,52053.403,2021-03-25 01:00:00+00:00,staircase-lock,0.007833344455884973,0.08819541331080027,1.3172656000481269
2021-03-25 12:00:00+00:00,2021-03-25 13:00:00+00:00,short,whale_short,51076.93,56422.02,40386.75000000001,50492.496999999996,2021-03-25 14:00:00+00:00,staircase-lock,0.01017465038815575,0.0972275313699684,1.3185463448726393
2021-03-28 18:00:00+00:00,2021-03-28 19:00:00+00:00,short,breakout_short,55192.08,56605.93,52364.380000000005,54741.863999999994,2021-03-28 20:00:00+00:00,staircase-lock,0.0068243454479373755,0.2664001272484322,1.3220589540132097
2021-03-29 08:00:00+00:00,2021-03-29 09:00:00+00:00,long,both_long,57129.58,54691.84,62005.06000000001,58148.3206,2021-03-29 10:00:00+00:00,staircase-lock,0.016432103789315436,0.38509405761073673,1.3271501244832253
2021-03-30 09:00:00+00:00,2021-03-30 10:00:00+00:00,long,both_long,58873.91,57071.35,62479.03000000001,59288.891,2021-03-30 11:00:00+00:00,staircase-lock,0.0056486400512552725,0.18449179278359523,1.3295986075408142
2021-03-31 06:00:00+00:00,2021-03-31 07:00:00+00:00,long,breakout_long,59687.56,58369.0,62324.67999999999,58369.0,2021-03-31 07:00:00+00:00,stop,-0.023491035384927736,-1.0633741232860088,1.3154600000046541
2021-03-31 07:00:00+00:00,2021-03-31 08:00:00+00:00,short,breakout_short,58173.82,59800.0,54921.46,56867.3374,2021-03-31 09:00:00+00:00,staircase-lock,0.02157421788557319,0.771780902431536,1.3256124690638158
2021-04-02 02:00:00+00:00,2021-04-02 03:00:00+00:00,long,both_long,59718.09,57935.45,63283.369999999995,59204.99,2021-04-02 13:00:00+00:00,time-exit,-0.009992036349454602,-0.3347312558901413,1.3211752297978823
2021-04-05 05:00:00+00:00,2021-04-05 06:00:00+00:00,short,breakout_short,56897.45,58492.85,53706.649999999994,58492.85,2021-04-05 14:00:00+00:00,stop,-0.028675128498611355,-1.0226536855918973,1.307664182617227
2021-04-05 14:00:00+00:00,2021-04-05 15:00:00+00:00,long,breakout_long,59173.64,56777.77,63965.380000000005,58800.01,2021-04-06 01:00:00+00:00,time-exit,-0.00771412906152129,-0.19052498507848845,1.305172755628419
2021-04-07 11:00:00+00:00,2021-04-07 12:00:00+00:00,short,whale_short,56320.47,58655.0,51651.41,55682.846999999994,2021-04-07 13:00:00+00:00,staircase-lock,0.010050976994764827,0.24247953476902973,1.308337532454199
2021-04-09 10:00:00+00:00,2021-04-09 11:00:00+00:00,long,breakout_long,58633.02,57350.93,61197.19999999999,58361.24,2021-04-09 21:00:00+00:00,time-exit,-0.006035272070242946,-0.2760073224188606,1.3047264250626713
2021-04-12 06:00:00+00:00,2021-04-12 07:00:00+00:00,long,breakout_long,60829.68,59232.52,64024.00000000001,61252.96800000001,2021-04-12 08:00:00+00:00,staircase-lock,0.0055585768000095525,0.2117048060307072,1.3074885936100815
2021-04-13 06:00:00+00:00,2021-04-13 07:00:00+00:00,long,whale_long,60719.86,59350.59,63458.40000000001,61142.986,2021-04-13 08:00:00+00:00,staircase-lock,0.005568494327885377,0.2469331804538135,1.3107172167783536
2021-04-13 08:00:00+00:00,2021-04-13 09:00:00+00:00,long,both_long,62711.51,59610.96,68912.61000000002,63230.242999999995,2021-04-13 10:00:00+00:00,staircase-lock,0.006871735124859791,0.1389872396832806,1.3125389464580075
2021-04-16 04:00:00+00:00,2021-04-16 05:00:00+00:00,short,breakout_short,61658.05,63800.0,57374.15000000001,61117.555,2021-04-16 07:00:00+00:00,staircase-lock,0.007443531126204285,0.21426906060181644,1.3153513113286162
2021-04-16 14:00:00+00:00,2021-04-16 15:00:00+00:00,long,whale_long,61256.63,60000.0,63769.88999999999,61746.013999999996,2021-04-16 17:00:00+00:00,staircase-lock,0.006589078080201217,0.32119615002029006,1.319576169099845
2021-04-18 03:00:00+00:00,2021-04-18 04:00:00+00:00,short,whale_short,55000.01,62458.28,40083.47000000001,54000.0275,2021-04-18 05:00:00+00:00,staircase-lock,0.017118185013887358,0.12623575533544043,1.3212419460441347
2021-04-18 06:00:00+00:00,2021-04-18 07:00:00+00:00,short,whale_short,55731.24,61891.33,43411.05999999999,54548.5776,2021-04-18 09:00:00+00:00,staircase-lock,0.02028090263823852,0.18348430824035095,1.3236662176890153
2021-04-18 09:00:00+00:00,2021-04-18 10:00:00+00:00,short,whale_short,54972.0,61222.0,42472.0,54562.788,2021-04-18 11:00:00+00:00,staircase-lock,0.006099836701892803,0.053651235708232194,1.324376380971458
2021-04-18 11:00:00+00:00,2021-04-18 12:00:00+00:00,short,whale_short,53299.32,60955.0,37987.96,56535.85,2021-04-18 22:00:00+00:00,time-exit,-0.05864739258364386,-0.4083067924052809,1.3189688622509403
2021-04-21 22:00:00+00:00,2021-04-21 23:00:00+00:00,short,whale_short,53996.73,56346.7,49296.790000000015,53582.091,2021-04-22 00:00:00+00:00,staircase-lock,0.006338387813196912,0.1456410998372256,1.3208898230084334
2021-04-22 02:00:00+00:00,2021-04-22 03:00:00+00:00,short,whale_short,53760.81,56346.7,48589.03,53256.081000000006,2021-04-22 04:00:00+00:00,staircase-lock,0.008077396581246689,0.16792956502366801,1.3231079875426535
2021-04-22 18:00:00+00:00,2021-04-22 19:00:00+00:00,short,whale_short,53372.69,55521.48,49075.11,52302.706399999995,2021-04-22 20:00:00+00:00,staircase-lock,0.019057518810154786,0.47335991121680565,1.3293710503377878
2021-04-23 01:00:00+00:00,2021-04-23 02:00:00+00:00,short,whale_short,51048.59,55521.48,42102.80999999998,48654.7436,2021-04-23 03:00:00+00:00,staircase-lock,0.047800678554187195,0.5455437628098369,1.3366233511875052
2021-04-23 05:00:00+00:00,2021-04-23 06:00:00+00:00,short,whale_short,49501.74,55521.48,37462.25999999999,48570.1218,2021-04-23 07:00:00+00:00,staircase-lock,0.017780890750823522,0.14621645302216874,1.3385777144418778
2021-04-23 07:00:00+00:00,2021-04-23 08:00:00+00:00,short,whale_short,47936.0,55521.48,32765.039999999994,47543.6,2021-04-23 09:00:00+00:00,staircase-lock,0.006853476808655735,0.04331014837554396,1.3391574544361247
2021-04-27 06:00:00+00:00,2021-04-27 07:00:00+00:00,long,breakout_long,54700.35,52600.36,58900.329999999994,55188.123,2021-04-27 12:00:00+00:00,staircase-lock,0.007517182431191106,0.19580688955661923,1.3417796169939218
2021-04-28 06:00:00+00:00,2021-04-28 07:00:00+00:00,short,breakout_short,54144.18,55738.0,50956.54,54838.72,2021-04-28 17:00:00+00:00,time-exit,-0.014065138792444464,-0.4778114256961864,1.3353684406762623
2021-04-29 04:00:00+00:00,2021-04-29 05:00:00+00:00,short,breakout_short,53564.94,56428.0,47838.82000000001,53703.11,2021-04-29 15:00:00+00:00,time-exit,-0.003972849132945865,-0.0743279656854196,1.3343758884799026
2021-04-30 13:00:00+00:00,2021-04-30 14:00:00+00:00,long,both_long,55989.31,52330.94,63306.04999999999,57169.33120000001,2021-04-30 16:00:00+00:00,staircase-lock,0.01967583036833294,0.3011275967165728,1.3383940625240476
2021-05-02 03:00:00+00:00,2021-05-02 04:00:00+00:00,short,breakout_short,56450.19,58043.01,53264.55,56076.744,2021-05-02 10:00:00+00:00,staircase-lock,0.0052595521309154025,0.1864006712026967,1.3408888380399295
2021-05-03 01:00:00+00:00,2021-05-03 02:00:00+00:00,long,breakout_long,58042.83,56035.25,62057.990000000005,58767.483,2021-05-03 08:00:00+00:00,staircase-lock,0.011084797863922203,0.32048189262694343,1.3451861439661033
2021-05-04 16:00:00+00:00,2021-05-04 17:00:00+00:00,long,whale_long,53849.24,53526.0,54495.719999999994,54245.699,2021-05-04 18:00:00+00:00,staircase-lock,0.0059623880299888975,0.9932869199356558,1.3585477019829053
2021-05-06 10:00:00+00:00,2021-05-06 11:00:00+00:00,long,whale_long,57982.1,55659.69,62626.91999999999,55659.69,2021-05-06 18:00:00+00:00,stop,-0.04145391319045004,-1.034952889455349,1.3444873732866038
2021-05-07 16:00:00+00:00,2021-05-07 17:00:00+00:00,long,whale_long,58300.0,55241.63,64416.740000000005,58099.98,2021-05-08 03:00:00+00:00,time-exit,-0.004830874785591676,-0.09208826924145687,1.3432492581343742
2021-05-10 14:00:00+00:00,2021-05-10 15:00:00+00:00,short,breakout_short,56831.59,59500.0,51494.76999999999,56432.593,2021-05-10 19:00:00+00:00,staircase-lock,0.005670329020677723,0.12076622935315691,1.3448714496142373
2021-05-12 03:00:00+00:00,2021-05-12 04:00:00+00:00,long,breakout_long,57756.95,54766.44,63737.96999999999,56073.03,2021-05-12 14:00:00+00:00,time-exit,-0.030555279148223688,-0.5901266773894758,1.3369350044134691
2021-05-12 15:00:00+00:00,2021-05-12 16:00:00+00:00,short,breakout_short,55479.13,58000.01,50437.36999999999,54468.787299999996,2021-05-12 17:00:00+00:00,staircase-lock,0.0171490213768722,0.37741296148181186,1.341980770406713
2021-05-12 18:00:00+00:00,2021-05-12 19:00:00+00:00,short,whale_short,54082.52,58000.01,46247.539999999986,53558.252,2021-05-12 20:00:00+00:00,staircase-lock,0.008388743665495314,0.11580996941001075,1.3435349179264093
2021-05-12 22:00:00+00:00,2021-05-12 23:00:00+00:00,short,whale_short,52938.97,58000.01,42816.89,48730.1691,2021-05-13 00:00:00+00:00,staircase-lock,0.08496951149016237,0.8887893436314197,1.3554761131049062
2021-05-13 01:00:00+00:00,2021-05-13 02:00:00+00:00,short,whale_short,50522.52,57504.65,36558.25999999999,50052.252,2021-05-13 03:00:00+00:00,staircase-lock,0.007995541283536923,0.05785553898428124,1.3562603311159462
2021-05-13 09:00:00+00:00,2021-05-13 10:00:00+00:00,short,whale_short,49212.92,56900.0,33838.759999999995,48510.026,2021-05-13 12:00:00+00:00,staircase-lock,0.013089664466475371,0.0838004301003105,1.3573968831067011
2021-05-13 17:00:00+00:00,2021-05-13 18:00:00+00:00,short,whale_short,48465.11,54751.92,35891.490000000005,47728.066399999996,2021-05-13 19:00:00+00:00,staircase-lock,0.014042561486211925,0.10825431134566255,1.3588663237547358
2021-05-16 17:00:00+00:00,2021-05-16 18:00:00+00:00,short,whale_short,47080.2,49795.89,41648.81999999999,45403.2144,2021-05-16 19:00:00+00:00,staircase-lock,0.035535393719612854,0.6160546466636897,1.367237682884175
2021-05-17 03:00:00+00:00,2021-05-17 04:00:00+00:00,short,whale_short,42915.46,49795.89,29154.6,42247.2643,2021-05-17 05:00:00+00:00,staircase-lock,0.014416306950791059,0.08991915393287857,1.368467091440876
2021-05-17 05:00:00+00:00,2021-05-17 06:00:00+00:00,short,whale_short,44193.78,49795.89,32989.56,43887.753000000004,2021-05-17 07:00:00+00:00,staircase-lock,0.005572947555551334,0.04396372406496363,1.369068720536877
2021-05-17 17:00:00+00:00,2021-05-17 18:00:00+00:00,short,whale_short,42586.21,46686.0,34386.63,45318.97,2021-05-18 04:00:00+00:00,time-exit,-0.061700576116359304,-0.6409093372129453,1.3602942312740944
2021-05-19 01:00:00+00:00,2021-05-19 02:00:00+00:00,short,whale_short,40843.53,45799.29,30932.009999999995,40331.853,2021-05-19 03:00:00+00:00,staircase-lock,0.01128667224389608,0.09302055313286695,1.36155958449226
2021-05-19 04:00:00+00:00,2021-05-19 05:00:00+00:00,short,whale_short,39307.66,45662.14,26598.70000000001,38971.987,2021-05-19 06:00:00+00:00,staircase-lock,0.00721318669740907,0.044619463782760944,1.3621671050779434
2021-05-19 11:00:00+00:00,2021-05-19 12:00:00+00:00,short,whale_short,38700.0,43825.65,28448.699999999997,32675.223299999998,2021-05-19 13:00:00+00:00,staircase-lock,0.18298364275845685,1.3815744295362107,1.3809864574892539
2021-05-19 13:00:00+00:00,2021-05-19 14:00:00+00:00,short,whale_short,35863.06,43825.65,19937.87999999999,34049.78079999999,2021-05-19 15:00:00+00:00,staircase-lock,0.05185377013880828,0.2335464804434598,1.384211702756121
2021-05-19 17:00:00+00:00,2021-05-19 18:00:00+00:00,short,whale_short,39366.87,43584.9,30930.810000000005,37670.6748,2021-05-19 19:00:00+00:00,staircase-lock,0.04362693962891269,0.4071701862882091,1.3898478001248564
2021-05-20 01:00:00+00:00,2021-05-20 02:00:00+00:00,short,whale_short,36971.95,40888.0,29139.84999999999,40888.0,2021-05-20 12:00:00+00:00,stop,-0.09717504402269621,-0.9174425425760447,1.3770967451294538
2021-05-20 16:00:00+00:00,2021-05-20 17:00:00+00:00,short,whale_short,39311.8,42451.67,33032.06000000001,38761.426,2021-05-20 18:00:00+00:00,staircase-lock,0.012799013214839073,0.16024620372789683,1.3793034903851842
2021-05-21 14:00:00+00:00,2021-05-21 15:00:00+00:00,short,whale_short,37835.04,42200.0,29105.120000000003,36500.064000000006,2021-05-21 16:00:00+00:00,staircase-lock,0.03517462080066476,0.30489012155391654,1.383508850473617
2021-05-23 08:00:00+00:00,2021-05-23 09:00:00+00:00,short,both_short,34376.0,38829.0,25470.0,33970.262,2021-05-23 10:00:00+00:00,staircase-lock,0.010543917300372808,0.08139629488381217,1.3846349754172922
2021-05-23 12:00:00+00:00,2021-05-23 13:00:00+00:00,short,whale_short,33944.76,38600.0,24634.280000000006,32653.7904,2021-05-23 14:00:00+00:00,staircase-lock,0.03813506114254957,0.2780706253746684,1.3884852385525914
2021-05-23 16:00:00+00:00,2021-05-23 17:00:00+00:00,short,whale_short,32237.0,38400.0,19911.0,31823.801,2021-05-23 19:00:00+00:00,staircase-lock,0.011583961281054945,0.06059259448602439,1.389326557782686
2021-05-26 06:00:00+00:00,2021-05-26 07:00:00+00:00,long,breakout_long,40549.99,36419.62,48810.72999999999,40811.899,2021-05-26 09:00:00+00:00,staircase-lock,0.005058916512679824,0.04966601394064017,1.3900165809045553
2021-05-28 04:00:00+00:00,2021-05-28 05:00:00+00:00,short,breakout_short,37324.65,40411.14,31151.670000000006,36730.7055,2021-05-28 06:00:00+00:00,staircase-lock,0.01477024481057161,0.1786152613385762,1.3924993626531874
2021-05-28 08:00:00+00:00,2021-05-28 09:00:00+00:00,short,breakout_short,35968.04,40411.14,27081.840000000004,35402.5628,2021-05-28 10:00:00+00:00,staircase-lock,0.014572775846611942,0.1179703775656574,1.3941420994089089
2021-05-31 10:00:00+00:00,2021-05-31 11:00:00+00:00,long,breakout_long,36883.75,34153.84,42343.57000000001,37163.87500000001,2021-05-31 12:00:00+00:00,staircase-lock,0.006194808011658349,0.08369790579176725,1.3953089671498755
2021-06-01 08:00:00+00:00,2021-06-01 09:00:00+00:00,short,breakout_short,36197.75,37894.81,32803.630000000005,35719.175,2021-06-01 14:00:00+00:00,staircase-lock,0.011998265777414986,0.2559191926298563,1.3988798305932975
2021-06-03 05:00:00+00:00,2021-06-03 06:00:00+00:00,long,breakout_long,38795.88,36851.45,42684.74,39168.588,2021-06-03 10:00:00+00:00,staircase-lock,0.008206896402401643,0.16374658280318952,1.4011704485134169
2021-06-04 01:00:00+00:00,2021-06-04 02:00:00+00:00,short,breakout_short,37900.0,39476.0,34748.0,37360.8418,2021-06-04 03:00:00+00:00,staircase-lock,0.013031104172818676,0.3133749036483679,1.4055613650563954
2021-06-04 05:00:00+00:00,2021-06-04 06:00:00+00:00,short,breakout_short,36718.38,39476.0,31203.139999999992,36268.227,2021-06-04 08:00:00+00:00,staircase-lock,0.011011772982450886,0.14662443151825288,1.4076222614175495
2021-06-08 02:00:00+00:00,2021-06-08 03:00:00+00:00,short,whale_short,32709.92,36777.47,24574.819999999992,32452.879999999997,2021-06-08 04:00:00+00:00,staircase-lock,0.006520406447748274,0.05243499730140504,1.408360348112338
2021-06-08 07:00:00+00:00,2021-06-08 08:00:00+00:00,short,whale_short,32966.7,36777.47,25345.15999999999,32696.655,2021-06-08 10:00:00+00:00,staircase-lock,0.006859101733801177,0.05933760083334943,1.4091960353539958
2021-06-08 14:00:00+00:00,2021-06-08 15:00:00+00:00,short,whale_short,31769.42,35777.0,23754.259999999995,31053.859399999998,2021-06-08 16:00:00+00:00,staircase-lock,0.021642565846099096,0.17156782004161544,1.4116137622719656
2021-06-09 12:00:00+00:00,2021-06-09 13:00:00+00:00,short,whale_short,34891.62,35045.55,34583.76,35045.55,2021-06-09 13:00:00+00:00,stop,-0.00579228375642553,-1.3129485075123226,1.3930800004483772
2021-06-09 14:00:00+00:00,2021-06-09 15:00:00+00:00,short,whale_short,34672.52,35450.0,33117.55999999999,35450.0,2021-06-09 15:00:00+00:00,stop,-0.023331734837799753,-1.0405027046333093,1.3785849653660063
2021-06-10 09:00:00+00:00,2021-06-10 10:00:00+00:00,long,whale_long,37427.94,34512.94,43257.94,38416.5858,2021-06-10 11:00:00+00:00,staircase-lock,0.025014646384492314,0.3211823958833603,1.3830127375870567
2021-06-13 16:00:00+00:00,2021-06-13 17:00:00+00:00,long,breakout_long,37029.57,34757.0,41574.71,37443.732,2021-06-13 18:00:00+00:00,staircase-lock,0.009784628933039287,0.1594320975811542,1.3852177038044062
2021-06-14 01:00:00+00:00,2021-06-14 02:00:00+00:00,long,whale_long,39176.61,34834.25,47861.33,39560.477999999996,2021-06-14 06:00:00+00:00,staircase-lock,0.008398397564260819,0.07577002966128925,1.386267283669452
2021-06-14 13:00:00+00:00,2021-06-14 14:00:00+00:00,long,whale_long,40537.59,36848.22,47916.32999999999,41011.404,2021-06-14 15:00:00+00:00,staircase-lock,0.010288262671757377,0.11304406280747271,1.3878343765282828
2021-06-16 11:00:00+00:00,2021-06-16 12:00:00+00:00,short,breakout_short,39080.01,41330.0,34580.030000000006,38747.901,2021-06-16 15:00:00+00:00,staircase-lock,0.0071710191114611865,0.12455321960812916,1.3895629689270772
2021-06-17 17:00:00+00:00,2021-06-17 18:00:00+00:00,short,breakout_short,37695.12,39559.88,33965.60000000001,37398.012,2021-06-17 21:00:00+00:00,staircase-lock,0.006544486460938149,0.13229327231570795,1.391401267249558
2021-06-18 14:00:00+00:00,2021-06-18 15:00:00+00:00,short,both_short,36670.39,38258.0,33495.17,36317.689,2021-06-18 16:00:00+00:00,staircase-lock,0.008311548551451177,0.19197896642478293,1.3940724650212448
2021-06-18 18:00:00+00:00,2021-06-18 19:00:00+00:00,short,both_short,35289.52,38258.0,29352.55999999999,34852.119999999995,2021-06-19 04:00:00+00:00,staircase-lock,0.011150169114533105,0.13255407345533668,1.3959203648605498
2021-06-20 09:00:00+00:00,2021-06-20 10:00:00+00:00,short,breakout_short,34986.43,36350.0,32259.29,33774.958,2021-06-20 11:00:00+00:00,staircase-lock,0.034468941717114746,0.88440286641677,1.408265924580272
2021-06-21 04:00:00+00:00,2021-06-21 05:00:00+00:00,short,whale_short,34243.9,36137.72,30456.260000000002,33825.49,2021-06-21 06:00:00+00:00,staircase-lock,0.010969665598340296,0.19835260572969202,1.4110592567372804
2021-06-21 06:00:00+00:00,2021-06-21 07:00:00+00:00,short,whale_short,32776.44,36137.72,26053.880000000005,32131.745400000003,2021-06-21 10:00:00+00:00,staircase-lock,0.018664101466458208,0.18199697789808636,1.4136273419408936
2021-06-21 10:00:00+00:00,2021-06-21 11:00:00+00:00,short,whale_short,32355.06,36137.72,24789.74,31755.1542,2021-06-21 12:00:00+00:00,staircase-lock,0.017491604059664725,0.1496147945749012,1.415742337584593
2021-06-22 10:00:00+00:00,2021-06-22 11:00:00+00:00,short,whale_short,31797.5,33260.0,28872.5,31241.824999999997,2021-06-22 12:00:00+00:00,staircase-lock,0.016386252883754462,0.3562679494503812,1.4207861737802066
2021-06-22 12:00:00+00:00,2021-06-22 13:00:00+00:00,short,whale_short,29890.83,33260.0,23152.490000000005,28848.4332,2021-06-22 14:00:00+00:00,staircase-lock,0.034733567212239594,0.30815160791370816,1.425164349219726
2021-06-22 14:00:00+00:00,2021-06-22 15:00:00+00:00,short,whale_short,30567.92,33260.0,25183.759999999995,30342.515,2021-06-22 16:00:00+00:00,staircase-lock,0.006028685459988982,0.06845427136121744,1.426139935090684
2021-06-23 13:00:00+00:00,2021-06-23 14:00:00+00:00,short,whale_short,33989.13,34500.0,32967.38999999999,33773.913,2021-06-23 15:00:00+00:00,staircase-lock,0.0049722850236511695,0.3308153582436467,1.43085782502601
2021-06-25 11:00:00+00:00,2021-06-25 12:00:00+00:00,short,breakout_short,33311.96,35500.0,28935.879999999997,32872.174999999996,2021-06-25 13:00:00+00:00,staircase-lock,0.011978640141700426,0.18236960076356867,1.4334672747290043
2021-06-25 16:00:00+00:00,2021-06-25 17:00:00+00:00,short,whale_short,31942.5,35500.0,24827.5,31544.25,2021-06-25 18:00:00+00:00,staircase-lock,0.011225121852635645,0.10078944617788169,1.4349120584563448
2021-06-27 22:00:00+00:00,2021-06-27 23:00:00+00:00,long,breakout_long,34406.38,32268.0,38683.13999999999,34714.738,2021-06-28 00:00:00+00:00,staircase-lock,0.007562233167220779,0.12167578634293341,1.436657998986801
2021-06-28 07:00:00+00:00,2021-06-28 08:00:00+00:00,long,breakout_long,35028.69,32357.13,40371.810000000005,34168.22,2021-06-28 18:00:00+00:00,time-exit,-0.02596472109005503,-0.34044160191049394,1.431767017481075
2021-06-29 06:00:00+00:00,2021-06-29 07:00:00+00:00,long,breakout_long,35332.51,33862.72,38272.090000000004,35725.261000000006,2021-06-29 11:00:00+00:00,staircase-lock,0.009715853359979333,0.2335609073405066,1.4351110655181059
2021-06-29 13:00:00+00:00,2021-06-29 14:00:00+00:00,long,breakout_long,36301.84,33931.0,41043.51999999999,36570.184,2021-06-29 18:00:00+00:00,staircase-lock,0.005992022002190579,0.09174867304415411,1.4364277608774285
2021-06-30 15:00:00+00:00,2021-06-30 16:00:00+00:00,short,breakout_short,34193.44,36488.7,29602.920000000013,34299.59,2021-07-01 02:00:00+00:00,time-exit,-0.004494789179695523,-0.06696073827303593,1.4354659182439862
2021-07-01 06:00:00+00:00,2021-07-01 07:00:00+00:00,short,breakout_short,33507.15,35194.04,30133.370000000003,33218.115,2021-07-01 09:00:00+00:00,staircase-lock,0.007301125876648952,0.14502422796848521,1.4375476916096703
